text,clean_text,intent,source
"Bang, untuk leptop nya bagaimana yaa?",bang untuk leptop nya bagaimana yaa,lainnya,master_wa
Kira-kira berapa hari tu kak?,kirakira berapa hari tu kak,lainnya,kuesioner_dialek
Kurengkan sikit bah bang hargenye,kurengkan sikit bah bang hargenye,lainnya,kuesioner_dialek
Bg ngerjakannya berape jam tu?,bg ngerjakannya berape jam tu,lainnya,kuesioner_dialek
kalau keyboard 65% tu maksudnya gimanan bang,kalau keyboard tu maksudnya gimanan bang,lainnya,master_wa
berapa ya kak biaya betulin kaya gitu,berapa ya kak biaya betulin kaya gitu,lainnya,master_wa
Hargenye bise turun sikit ndak min?,hargenye bise turun sikit ndak min,lainnya,kuesioner_dialek
"Pagi kk, jdi kek mne kk laptopnye?",pagi kk jdi kek mne kk laptopnye,lainnya,master_wa
nanti saya ambil ya,nanti saya ambil ya,lainnya,master_wa
Kalau bisa Senin udh bisa diambil ya bang,kalau bisa senin udh bisa diambil ya bang,lainnya,master_wa
Jdi gmne bng,jdi gmne bng,lainnya,master_wa
Permisi bang maaf sebelum nya itu kalau misal nya saya blm bisa ambil sekarang ngk papa bang hujan soalnya🙏🙏,permisi bang maaf sebelum nya itu kalau misal nya saya blm bisa ambil sekarang ngk papa bang hujan soalnya,lainnya,master_wa
Tmbh itu,tmbh itu,lainnya,master_wa
Iya udh lh .,iya udh lh,lainnya,master_wa
Sdh sementata,sdh sementata,lainnya,master_wa
Bise nego ndak tu kak?,bise nego ndak tu kak,lainnya,kuesioner_dialek
Jujur angkanya sedikit di atas anggaran yang saya siapkan. Apakah masih ada ruang untuk diskon atau negosiasi harga,jujur angkanya sedikit di atas anggaran yang saya siapkan apakah masih ada ruang untuk diskon atau negosiasi harga,lainnya,kuesioner_dialek
"Dia tu kek nda sesuai gitu, kita pencet apa munculnya apa, misal saya pencet huruf o dia langsung arahkan ke folder, trus pencet huruf lain, langsung new tab, pencet huruf lain lagi malah ke profil google, kek aneh gitu",dia tu kek nda sesuai gitu kita pencet apa munculnya apa misal saya pencet huruf o dia langsung arahkan ke folder trus pencet huruf lain langsung new tab pencet huruf lain lagi malah ke profil google kek aneh gitu,lainnya,master_wa
Garansi berapa lama?,garansi berapa lama,lainnya,master_wa
"Mahal gak ye, nd bise kurng ke min",mahal gak ye nd bise kurng ke min,lainnya,kuesioner_dialek
Tak bise kurang kh bangg,tak bise kurang kh bangg,lainnya,master_wa
Iya lah kak,iya lah kak,lainnya,master_wa
Bg berapa kemarin harganya ya,bg berapa kemarin harganya ya,lainnya,master_wa
Halo untuk hargenye bise nd ye bang dikurang kurang lagi. karne saye kire kerusakan di lcd nye nda separah itu. mohon pengertiannye bang,halo untuk hargenye bise nd ye bang dikurang kurang lagi karne saye kire kerusakan di lcd nye nda separah itu mohon pengertiannye bang,lainnya,kuesioner_dialek
HHD internalnya bisa di casingin dak,hhd internalnya bisa di casingin dak,lainnya,master_wa
tekan ape ya,tekan ape ya,lainnya,master_wa
Toko bukak sampay jam berape malam itok?,toko bukak sampay jam berape malam itok,lainnya,kuesioner_dialek
Bise nego sikit ke bg biar pas gitu hargenye?,bise nego sikit ke bg biar pas gitu hargenye,lainnya,kuesioner_dialek
Bise potong harga ndak pak?,bise potong harga ndak pak,lainnya,kuesioner_dialek
setelah ini ya kk🥲,setelah ini ya kk,lainnya,master_wa
kalak la bang insyaallah saye ngambek nye,kalak la bang insyaallah saye ngambek nye,lainnya,master_wa
Iya bg,iya bg,lainnya,master_wa
gimana bg? udh ada jawaban kh dri teknisi nya,gimana bg udh ada jawaban kh dri teknisi nya,lainnya,master_wa
siang kak jadi gmn kak laptopnya?,siang kak jadi gmn kak laptopnya,lainnya,master_wa
kira kira jam brapa bisa ambil bang?,kira kira jam brapa bisa ambil bang,lainnya,master_wa
Bise potong harga ndak pak?,bise potong harga ndak pak,lainnya,kuesioner_dialek
Bise tawar ndak bang hargenye?,bise tawar ndak bang hargenye,lainnya,kuesioner_dialek
Udah kah min,udah kah min,lainnya,master_wa
Toko bukak sampay jam berape malam itok?,toko bukak sampay jam berape malam itok,lainnya,kuesioner_dialek
Jam brpa mas kira kira?,jam brpa mas kira kira,lainnya,master_wa
"minus hanya shadow tipis pink, dan port hanya bisa 1 untuk charging, port lain pemindahan data",minus hanya shadow tipis pink dan port hanya bisa untuk charging port lain pemindahan data,lainnya,master_wa
misa bg sya kemarin servis leptop ditempat abg atas nama maya leptop ya nd mau hidup lgi,misa bg sya kemarin servis leptop ditempat abg atas nama maya leptop ya nd mau hidup lgi,lainnya,master_wa
Soalnya Senin pagi mau di pake 😅,soalnya senin pagi mau di pake,lainnya,master_wa
gmn bg laptop nya,gmn bg laptop nya,lainnya,master_wa
Min toko pas di depan jalan buntu tu ke?,min toko pas di depan jalan buntu tu ke,lainnya,kuesioner_dialek
Bentar ye bang,bentar ye bang,lainnya,master_wa
po juga nd bise ke bg?,po juga nd bise ke bg,lainnya,master_wa
600 kan bang,kan bang,lainnya,master_wa
Iya bg kosong local d aja yg di ambil,iya bg kosong local d aja yg di ambil,lainnya,master_wa
Dan masih bisa di pakai sebagai external harddisk kan,dan masih bisa di pakai sebagai external harddisk kan,lainnya,master_wa
Saye ambil malam bise nd bg? Saye masih di tmpt krja,saye ambil malam bise nd bg saye masih di tmpt krja,lainnya,master_wa
Yang penting word ny nda bermasalah lg,yang penting word ny nda bermasalah lg,lainnya,master_wa
Toko bukak sampay jam berape malam itok?,toko bukak sampay jam berape malam itok,lainnya,kuesioner_dialek
saya mau jual laptop,saya mau jual laptop,lainnya,master_wa
tutup JM brp bg,tutup jm brp bg,lainnya,master_wa
Kalo diantar bise ndak min nnti pas dah jadi?,kalo diantar bise ndak min nnti pas dah jadi,lainnya,kuesioner_dialek
ohh gitu ya bg,ohh gitu ya bg,lainnya,master_wa
gmn kak?,gmn kak,lainnya,master_wa
buka sampe jam brp bg,buka sampe jam brp bg,lainnya,master_wa
"Iya mas, dsini kondisi hujan",iya mas dsini kondisi hujan,lainnya,master_wa
mana loksasi min,mana loksasi min,lainnya,kuesioner_dialek
Cila060817,cila,lainnya,master_wa
Jdi file ny bakalan hilang ya bg atau gmn,jdi file ny bakalan hilang ya bg atau gmn,lainnya,master_wa
Kalau di install semua ga hilang kan ? Gada yg hilang gtu,kalau di install semua ga hilang kan gada yg hilang gtu,lainnya,master_wa
Saya mau cari yg 2 juta,saya mau cari yg juta,lainnya,master_wa
Pagi bang,pagi bang,lainnya,master_wa
"Oalaa, berarti jangan biarkan cas bermalam gitu ya",oalaa berarti jangan biarkan cas bermalam gitu ya,lainnya,master_wa
Bg ngerjakannya berape jam tu?,bg ngerjakannya berape jam tu,lainnya,kuesioner_dialek
yg keyboard nya udh d matikan bisa kh bang,yg keyboard nya udh d matikan bisa kh bang,lainnya,master_wa
Kira-kira berapa hari tu kak?,kirakira berapa hari tu kak,lainnya,kuesioner_dialek
test,test,lainnya,master_wa
bagi no rek nya bang,bagi no rek nya bang,lainnya,master_wa
Yg lain tidak ada kah bg,yg lain tidak ada kah bg,lainnya,master_wa
Laptopnya baru saya coba pakai pagi ini,laptopnya baru saya coba pakai pagi ini,lainnya,master_wa
G,g,lainnya,master_wa
mana loksasi min,mana loksasi min,lainnya,kuesioner_dialek
Yg ini,yg ini,lainnya,master_wa
Bg udh bise ke atau mash loading,bg udh bise ke atau mash loading,lainnya,master_wa
"Siang, trimakasih nnti sy ambil🙏🏻",siang trimakasih nnti sy ambil,lainnya,master_wa
Alhamdulillah,alhamdulillah,lainnya,master_wa
Siap bang,siap bang,lainnya,master_wa
"Bang, gmn lptopny?",bang gmn lptopny,lainnya,master_wa
"Engga, filenya engga kosong, kemarin di download abistu ada pilihan nya, tau2 di buka kosong",engga filenya engga kosong kemarin di download abistu ada pilihan nya tau di buka kosong,lainnya,master_wa
Terima kasih banyak bg,terima kasih banyak bg,lainnya,master_wa
nyala cepat kan,nyala cepat kan,lainnya,master_wa
Bise tawar ndak bang hargenye?,bise tawar ndak bang hargenye,lainnya,kuesioner_dialek
Kemaren bagus tu bng.,kemaren bagus tu bng,lainnya,master_wa
Bise kurang agik ndak pak dari 800 tu?,bise kurang agik ndak pak dari tu,lainnya,kuesioner_dialek
tadi totalnya berapa bang,tadi totalnya berapa bang,lainnya,master_wa
"Iya lah bang, nanti saya kesana 
Malam abng buka kah?",iya lah bang nanti saya kesana malam abng buka kah,lainnya,master_wa
bsk ijin sy wa ulang ya bg,bsk ijin sy wa ulang ya bg,lainnya,master_wa
malam masih buka gak,malam masih buka gak,lainnya,master_wa
Halo untuk hargenye bise nd ye bang dikurang kurang lagi. karne saye kire kerusakan di lcd nye nda separah itu. mohon pengertiannye bang,halo untuk hargenye bise nd ye bang dikurang kurang lagi karne saye kire kerusakan di lcd nye nda separah itu mohon pengertiannye bang,lainnya,kuesioner_dialek
Ohhh iyaa lahh bang,ohhh iyaa lahh bang,lainnya,master_wa
Bisa kurang lagi gak kak keyboard sama layarnya,bisa kurang lagi gak kak keyboard sama layarnya,lainnya,master_wa
Berapa lama biasenye ngerjekan itu bang?,berapa lama biasenye ngerjekan itu bang,lainnya,kuesioner_dialek
Yang ini cari in dulu lah ya,yang ini cari in dulu lah ya,lainnya,master_wa
bisaaa negoo gkk minn harga serviss nya,bisaaa negoo gkk minn harga serviss nya,lainnya,kuesioner_dialek
nanti malm saya ambil ya bg,nanti malm saya ambil ya bg,lainnya,master_wa
"800, bisa nd bang",bisa nd bang,lainnya,kuesioner_dialek
tutup jm brp kk,tutup jm brp kk,lainnya,master_wa
mana loksasi min,mana loksasi min,lainnya,kuesioner_dialek
Jam 9 malam maseh bukak ke pak?,jam malam maseh bukak ke pak,lainnya,kuesioner_dialek
"oh iyalah bang, terima kasih yaa",oh iyalah bang terima kasih yaa,lainnya,master_wa
Kurengkan sikit bah bang hargenye,kurengkan sikit bah bang hargenye,lainnya,kuesioner_dialek
Abisnye berape lamak tu bang?,abisnye berape lamak tu bang,lainnya,kuesioner_dialek
Berapa bg,berapa bg,lainnya,master_wa
Yang positif service yang kecil dulu bg🙏🏻,yang positif service yang kecil dulu bg,lainnya,master_wa
Kira–kira kapan bisa diambil bu?,kirakira kapan bisa diambil bu,lainnya,master_wa
"Kalo misalnye besok, jam berape bise saye ambek?",kalo misalnye besok jam berape bise saye ambek,lainnya,kuesioner_dialek
Insyaallah nanti saya ambil bg,insyaallah nanti saya ambil bg,lainnya,master_wa
Siap bg,siap bg,lainnya,master_wa
"Gak jadi kak, uangnya mau dipake keperluan lain dlu",gak jadi kak uangnya mau dipake keperluan lain dlu,lainnya,master_wa
Oh iyalah jam 3 saya ambil..,oh iyalah jam saya ambil,lainnya,master_wa
"Kire"" msh lma ke bg",kire msh lma ke bg,lainnya,master_wa
Bang sya sdh jln ksna,bang sya sdh jln ksna,lainnya,master_wa
Knp bang,knp bang,lainnya,master_wa
"Mungkin blm  bisa hari ini Sy kesana bg, soalnya masih di kampung",mungkin blm bisa hari ini sy kesana bg soalnya masih di kampung,lainnya,master_wa
Klo isi pes msh smpat ga bg?,klo isi pes msh smpat ga bg,lainnya,master_wa
Potong 50 ribu bise lah ye bang?,potong ribu bise lah ye bang,lainnya,kuesioner_dialek
"Masih lelet ngak bg, pas di instal ulang",masih lelet ngak bg pas di instal ulang,lainnya,master_wa
sipp,sipp,lainnya,master_wa
700 itu udh sama lcd ke belom bang,itu udh sama lcd ke belom bang,lainnya,master_wa
Laptop nya masih gk bisa hidup kah tanpa di instal?,laptop nya masih gk bisa hidup kah tanpa di instal,lainnya,master_wa
Bang,bang,lainnya,master_wa
Abisnye berape lamak tu bang?,abisnye berape lamak tu bang,lainnya,kuesioner_dialek
nda ngelag kan bang,nda ngelag kan bang,lainnya,master_wa
Tes,tes,lainnya,master_wa
Sudah bisa bang,sudah bisa bang,lainnya,master_wa
Saya mau ambil jam 3 an tapi kira kira masih buka ga ya bang?,saya mau ambil jam an tapi kira kira masih buka ga ya bang,lainnya,master_wa
"Wa'alaikumussalam bg, November kmaren bg",waalaikumussalam bg november kmaren bg,lainnya,master_wa
Nda bise kurang hargenye tu bang?,nda bise kurang hargenye tu bang,lainnya,kuesioner_dialek
oh iya bang yang kemaren sekalian ubah tampilan menu nya ya bang,oh iya bang yang kemaren sekalian ubah tampilan menu nya ya bang,lainnya,master_wa
Ad biaya?,ad biaya,lainnya,master_wa
Lamak ndak bg prosesnye?,lamak ndak bg prosesnye,lainnya,kuesioner_dialek
belum kah bang,belum kah bang,lainnya,master_wa
Izin bang mau follow up leptop saya bang atas nama Ade Saputra,izin bang mau follow up leptop saya bang atas nama ade saputra,lainnya,master_wa
Jam 9 malam maseh bukak ke pak?,jam malam maseh bukak ke pak,lainnya,kuesioner_dialek
kena brp bg biaya ny,kena brp bg biaya ny,lainnya,master_wa
Jadi gimana,jadi gimana,lainnya,master_wa
Bisa di ambil kapan setelah smua di servis,bisa di ambil kapan setelah smua di servis,lainnya,master_wa
Pendaftaran nd salah tu name pdfnye,pendaftaran nd salah tu name pdfnye,lainnya,master_wa
ambil skrg buka nda bg,ambil skrg buka nda bg,lainnya,master_wa
Ruben3003,ruben,lainnya,master_wa
Pas Abang cek SSD nya dak Ade masalah ke bang kemarin,pas abang cek ssd nya dak ade masalah ke bang kemarin,lainnya,master_wa
bkn ini laptop yg lain,bkn ini laptop yg lain,lainnya,master_wa
tutup jam berape bang?,tutup jam berape bang,lainnya,master_wa
Kurengkan sikit bah bang hargenye,kurengkan sikit bah bang hargenye,lainnya,kuesioner_dialek
Kira-kira berapa hari tu kak?,kirakira berapa hari tu kak,lainnya,kuesioner_dialek
ada rekomendasi tempat yg bisa nggak ya kak,ada rekomendasi tempat yg bisa nggak ya kak,lainnya,master_wa
siang sy tnya org rmh dlu y,siang sy tnya org rmh dlu y,lainnya,master_wa
saya benar2 nda ngerti soalnya sama windows 8,saya benar nda ngerti soalnya sama windows,lainnya,master_wa
"Oh Iya Bang,,",oh iya bang,lainnya,master_wa
Iya.,iya,lainnya,master_wa
Bise kureng ke bg hargenye tu?,bise kureng ke bg hargenye tu,lainnya,kuesioner_dialek
Malam ini tutup jam berapa,malam ini tutup jam berapa,lainnya,master_wa
Alhamdulillah benar lah bang,alhamdulillah benar lah bang,lainnya,master_wa
Bang mun nak betolkan laptop kire-kire sampai jam berape?,bang mun nak betolkan laptop kirekire sampai jam berape,lainnya,kuesioner_dialek
sudah bisa,sudah bisa,lainnya,master_wa
Kire-kire sore itok bise selese ke?,kirekire sore itok bise selese ke,lainnya,kuesioner_dialek
Dana Jak ye bang,dana jak ye bang,lainnya,master_wa
Belom k bang?,belom k bang,lainnya,master_wa
Klau ndk bisa ndk JD lh bang .,klau ndk bisa ndk jd lh bang,lainnya,master_wa
Bisa kurang ndk bang .,bisa kurang ndk bang,lainnya,master_wa
Perkiraan kapan min,perkiraan kapan min,lainnya,master_wa
Jam 12an saya ambil ya,jam an saya ambil ya,lainnya,master_wa
Ngerjekannye berape ari bang?,ngerjekannye berape ari bang,lainnya,kuesioner_dialek
Bg nnti malam bukak ndak?,bg nnti malam bukak ndak,lainnya,kuesioner_dialek
Dia hidup terus kek temati macam dk kuat ngangkat layarnya,dia hidup terus kek temati macam dk kuat ngangkat layarnya,lainnya,master_wa
Kira2 sore ini bisa diambil ndk bg?,kira sore ini bisa diambil ndk bg,lainnya,master_wa
Oo iya,oo iya,lainnya,master_wa
sya siap siap,sya siap siap,lainnya,master_wa
Lepas aja gak masalah kan,lepas aja gak masalah kan,lainnya,master_wa
"Baik bang, nanti sore diambilnya",baik bang nanti sore diambilnya,setuju,master_wa
"Waalaikumsallam bg, kalau ganti hardisk apakah file’dilaptop nya hilang bg",waalaikumsallam bg kalau ganti hardisk apakah filedilaptop nya hilang bg,setuju,master_wa
Okei bg saya tanya orng rumah dulu nnti saya kabari lagii,okei bg saya tanya orng rumah dulu nnti saya kabari lagii,setuju,master_wa
Iya bolehh bg instal ulang aja,iya bolehh bg instal ulang aja,setuju,master_wa
Besok siang ya bang saya ambil nda pape ke?,besok siang ya bang saya ambil nda pape ke,setuju,master_wa
Oke baik Laksanakan,oke baik laksanakan,setuju,master_wa
Oh oke siap laksanakan.,oh oke siap laksanakan,setuju,master_wa
Assalamualaikum warahmatullahi wabarokatuh,assalamualaikum warahmatullahi wabarokatuh,setuju,master_wa
Baik bang terimakasih,baik bang terimakasih,setuju,master_wa
"Okee bang, bentar lg ambil",okee bang bentar lg ambil,setuju,master_wa
ok,ok,setuju,master_wa
"Oke bang, nanti saya ambil ya",oke bang nanti saya ambil ya,setuju,master_wa
layarnya aman kn bang,layarnya aman kn bang,setuju,master_wa
okey bang,okey bang,setuju,master_wa
"oke bang, buka sampe jam berapa bg",oke bang buka sampe jam berapa bg,setuju,master_wa
besok ye bang sya ambil,besok ye bang sya ambil,setuju,master_wa
jadi besok saya tinggal ambil aja,jadi besok saya tinggal ambil aja,setuju,master_wa
okey bang makasih banyak🙏🏻,okey bang makasih banyak,setuju,master_wa
okey makasih banyak bang🙏🏻🧎‍♀️,okey makasih banyak bang,setuju,master_wa
bang kok laptop saya gamau nyala lagi ya,bang kok laptop saya gamau nyala lagi ya,setuju,master_wa
okey habis magrib sya ke kesana ya🙏🏻,okey habis magrib sya ke kesana ya,setuju,master_wa
sya ada deadline tugas besok😞,sya ada deadline tugas besok,setuju,master_wa
ha bolehkah seperti itu,ha bolehkah seperti itu,setuju,master_wa
itu ambil ke toko langsung ke bg,itu ambil ke toko langsung ke bg,setuju,master_wa
okey habis magrib sya kesana ya makasih banyak bg🙏🏻,okey habis magrib sya kesana ya makasih banyak bg,setuju,master_wa
okelah bang makasih banyak🙏🏻,okelah bang makasih banyak,setuju,master_wa
sudah aman kh itu bang,sudah aman kh itu bang,setuju,master_wa
okey nanti saya kesana,okey nanti saya kesana,setuju,master_wa
jam berapa toko tutup,jam berapa toko tutup,setuju,master_wa
okey jam 7an sya kesana,okey jam an sya kesana,setuju,master_wa
bang sya ambil nya nunggu hujan reda aja klo ga besok ya,bang sya ambil nya nunggu hujan reda aja klo ga besok ya,setuju,master_wa
Ganti mesin atau gimana bg?,ganti mesin atau gimana bg,setuju,master_wa
Oklah bg,oklah bg,setuju,master_wa
InsyaAllah besok sy ambil bg,insyaallah besok sy ambil bg,setuju,master_wa
Baik senin berarti sy ambil bg,baik senin berarti sy ambil bg,setuju,master_wa
"Bang, saya mau upgrade Wi-Fi card laptop ASUS TUF FX505DD ke Intel Wi-Fi 6 AX200
Mau ganti Qualcomm Atheros QCA9377 ke Intel AX200 NGW M.2 2230.",bang saya mau upgrade wifi card laptop asus tuf fxdd ke intel wifi ax mau ganti qualcomm atheros qca ke intel ax ngw m,setuju,master_wa
sama bersihin kipas dn ganti thermal paste,sama bersihin kipas dn ganti thermal paste,setuju,master_wa
oke bang,oke bang,setuju,master_wa
ganti thermal paste dn bersihin kipas brp bg,ganti thermal paste dn bersihin kipas brp bg,setuju,master_wa
oke bg,oke bg,setuju,master_wa
oke bg,oke bg,setuju,master_wa
"Boleh tu bang, kena berapa kira kira?",boleh tu bang kena berapa kira kira,setuju,master_wa
"Waduh saya lagi diluar ni bang, tokonya buka sampai jam berapa bang?",waduh saya lagi diluar ni bang tokonya buka sampai jam berapa bang,setuju,master_wa
Ok sip,ok sip,setuju,master_wa
Ok boleh bang,ok boleh bang,setuju,master_wa
Ok bentar lagi saye kesana,ok bentar lagi saye kesana,setuju,master_wa
besok yaa bang,besok yaa bang,setuju,master_wa
Okee aman,okee aman,setuju,master_wa
"Selamat pagi, baik bang terima kasih, apakah laptopnya sudah bisa diambil hari ini?",selamat pagi baik bang terima kasih apakah laptopnya sudah bisa diambil hari ini,setuju,master_wa
"Oke bang, terima kasih",oke bang terima kasih,setuju,master_wa
"Malam bang, apakah laptopnya sudah selesai dikerjakan dan dapat diambil?",malam bang apakah laptopnya sudah selesai dikerjakan dan dapat diambil,setuju,master_wa
"Malam bang, tadi lupa nanya.. untuk selanjutnya agar baterainya tahan lama dan nda rusak lagi gimana ya pemeliharannya?",malam bang tadi lupa nanya untuk selanjutnya agar baterainya tahan lama dan nda rusak lagi gimana ya pemeliharannya,setuju,master_wa
"Ohh oke bang, terima kasih!",ohh oke bang terima kasih,setuju,master_wa
"Iya bang, untuk sekarang emang baterai nya aman, keyboard nya ja ni, kemarin pun nda ada cek2 lain kan ya selain baterai",iya bang untuk sekarang emang baterai nya aman keyboard nya ja ni kemarin pun nda ada cek lain kan ya selain baterai,setuju,master_wa
"Oke bang, siang ini saya bawa ke toko",oke bang siang ini saya bawa ke toko,setuju,master_wa
Semoge jak aman terus setelah ini,semoge jak aman terus setelah ini,setuju,master_wa
"Oke"". Toko tutup jam berape ?",oke toko tutup jam berape,setuju,master_wa
Git toko buka jam berape ye ?,git toko buka jam berape ye,setuju,master_wa
Oke bg. Bentar lagi saya kesana,oke bg bentar lagi saya kesana,setuju,master_wa
Okeee kk nnti saya ambil leptop nya,okeee kk nnti saya ambil leptop nya,setuju,master_wa
Assalamualaikum Toko buka ke bos?,assalamualaikum toko buka ke bos,setuju,master_wa
aman kan bang?,aman kan bang,setuju,master_wa
okeey,okeey,setuju,master_wa
"besok ya bang saya ambil, untuk harga bisa d infoin disini ga bang?",besok ya bang saya ambil untuk harga bisa d infoin disini ga bang,setuju,master_wa
okeyy bang,okeyy bang,setuju,master_wa
"maaf bang br lihat, kalo ganti hard disk aja gimana bang",maaf bang br lihat kalo ganti hard disk aja gimana bang,setuju,master_wa
OOO iyalah boleh di instal ulang aja,ooo iyalah boleh di instal ulang aja,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Okeei,okeei,setuju,master_wa
Kalo SSD berapa ya bang? Dan misal diganti SSD nya apakah ga lemot lagi?,kalo ssd berapa ya bang dan misal diganti ssd nya apakah ga lemot lagi,setuju,master_wa
Laptop waktu itu bang yg downgrade ke windows 8 sama ganti keyboard,laptop waktu itu bang yg downgrade ke windows sama ganti keyboard,setuju,master_wa
Ok,ok,setuju,master_wa
Okeoke,okeoke,setuju,master_wa
Ohh okee bang?,ohh okee bang,setuju,master_wa
Okee bang,okee bang,setuju,master_wa
"Okee kak, kabarin aja nnti ya bg",okee kak kabarin aja nnti ya bg,setuju,master_wa
Ohh okee bang,ohh okee bang,setuju,master_wa
Besok bararti bisa udah saya ambil bang?,besok bararti bisa udah saya ambil bang,setuju,master_wa
Ohh oke bang,ohh oke bang,setuju,master_wa
Jadi untuk perbaikannya apa2 saja ya Bg?,jadi untuk perbaikannya apa saja ya bg,setuju,master_wa
Owh ok Bang,owh ok bang,setuju,master_wa
Nanti infokan saja,nanti infokan saja,setuju,master_wa
"Iya bang, asal datanya masih aman",iya bang asal datanya masih aman,setuju,master_wa
Owh ok Bang,owh ok bang,setuju,master_wa
"Klo misalnya diperbaiki, budget nya sekitar berapa ya Bg",klo misalnya diperbaiki budget nya sekitar berapa ya bg,setuju,master_wa
"Untuk perbaikannya, touchpad ya Bg?? Atau ada yg perlu diperbaiki lagi?",untuk perbaikannya touchpad ya bg atau ada yg perlu diperbaiki lagi,setuju,master_wa
"Misalnya LCD diperbaiki/ganti, biayanya berapa Bang",misalnya lcd diperbaikiganti biayanya berapa bang,setuju,master_wa
Owh ok. Klo casannya ada jual juga kah Bang? Dan harganya berapaan?,owh ok klo casannya ada jual juga kah bang dan harganya berapaan,setuju,master_wa
Bang saya ganti touchpad dg beli casannya saja .. Bearti totalnya semuanya 450.000  sama perbaikannya? Atau berapa Bang?,bang saya ganti touchpad dg beli casannya saja bearti totalnya semuanya sama perbaikannya atau berapa bang,setuju,master_wa
Owh ok.. Ganti itu saja Bang,owh ok ganti itu saja bang,setuju,master_wa
"Ok Bang. klo sudah selesai diperbaiki, infokan saja ya Bang",ok bang klo sudah selesai diperbaiki infokan saja ya bang,setuju,master_wa
Ok bg,ok bg,setuju,master_wa
Ok sipp,ok sipp,setuju,master_wa
"Ok Bang, sekitar sore atau habis magrib ngambilnya",ok bang sekitar sore atau habis magrib ngambilnya,setuju,master_wa
"Klo ganti gimana bg, bayar lg atau gimana",klo ganti gimana bg bayar lg atau gimana,setuju,master_wa
Ok bg,ok bg,setuju,master_wa
Boleh bg.,boleh bg,setuju,master_wa
Untk leptop Advan cuma itu aja ke bg perbaikannya?,untk leptop advan cuma itu aja ke bg perbaikannya,setuju,master_wa
Ok bg. Boleh,ok bg boleh,setuju,master_wa
Ok,ok,setuju,master_wa
Iya Bg. Jadi perbaikannya gimana bg?,iya bg jadi perbaikannya gimana bg,setuju,master_wa
Itu aja kah bg perbaikannya?,itu aja kah bg perbaikannya,setuju,master_wa
Boleh bg. Nanti klo sudah selesai infokn saja,boleh bg nanti klo sudah selesai infokn saja,setuju,master_wa
Ok,ok,setuju,master_wa
"Oke, besok pagi saya ambil",oke besok pagi saya ambil,setuju,master_wa
Toko buka jam berapa ya?,toko buka jam berapa ya,setuju,master_wa
Data aman kah min,data aman kah min,setuju,master_wa
"Oke, Thankyou",oke thankyou,setuju,master_wa
Oke bg malam ya,oke bg malam ya,setuju,master_wa
"baik, siang ini saya ambil..",baik siang ini saya ambil,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Diskon dikit boleh bu?,diskon dikit boleh bu,setuju,master_wa
okee bang,okee bang,setuju,master_wa
Ok,ok,setuju,master_wa
Ok kpn jadinya,ok kpn jadinya,setuju,master_wa
Ok,ok,setuju,master_wa
Ok,ok,setuju,master_wa
okeii boleh yaa kak,okeii boleh yaa kak,setuju,master_wa
tolong sampe bisa nyaman aman sentosa yaa kak🙏🏻,tolong sampe bisa nyaman aman sentosa yaa kak,setuju,master_wa
"okei kak, besok kalo udh selesai.
Kabarin aja yaa kak, Terima Kasih",okei kak besok kalo udh selesai kabarin aja yaa kak terima kasih,setuju,master_wa
"okei kak, nanti saya ambil kesitu yaa",okei kak nanti saya ambil kesitu yaa,setuju,master_wa
Jdi bru ku bawa ke toko abg,jdi bru ku bawa ke toko abg,setuju,master_wa
Boleh bg ndk ape,boleh bg ndk ape,setuju,master_wa
Okee,okee,setuju,master_wa
Baik bg,baik bg,setuju,master_wa
Bsok bsa ambil ya?,bsok bsa ambil ya,setuju,master_wa
Oke bg,oke bg,setuju,master_wa
Oke bg sudah bsa,oke bg sudah bsa,setuju,master_wa
Besok buka bg ??,besok buka bg,setuju,master_wa
Bentar bang nanyak mamak lok,bentar bang nanyak mamak lok,setuju,master_wa
"Saya ambil ajaa besok bang, maaf ya bangg budget nya belum adaa",saya ambil ajaa besok bang maaf ya bangg budget nya belum adaa,setuju,master_wa
Oke bg,oke bg,setuju,master_wa
Oke gpp mas,oke gpp mas,setuju,master_wa
Oke gppa mas,oke gppa mas,setuju,master_wa
Iya mas perbaiki aja. Bsok pagi udh bisa di ambil?,iya mas perbaiki aja bsok pagi udh bisa di ambil,setuju,master_wa
Oke makasih mas,oke makasih mas,setuju,master_wa
Ok jm 9 ya,ok jm ya,setuju,master_wa
okee bang,okee bang,setuju,master_wa
Okok siap bg,okok siap bg,setuju,master_wa
"waalaikumsalam bang, besok ya",waalaikumsalam bang besok ya,setuju,master_wa
"oke bang, intinya dak ke tekan"" sendiri",oke bang intinya dak ke tekan sendiri,setuju,master_wa
besok buka jam brpa ya?,besok buka jam brpa ya,setuju,master_wa
"Waalaikumsalam..
iya baik Kak, sekitar jam 4 lewat saya ke toko ya Kak.
🙏🏻",waalaikumsalam iya baik kak sekitar jam lewat saya ke toko ya kak,setuju,master_wa
"sbnarnya cma takut hilang file nya, tp klo bsa sklian mau perbaiki juga",sbnarnya cma takut hilang file nya tp klo bsa sklian mau perbaiki juga,setuju,master_wa
